ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta,Inversión,Tasa pobreza,Médicos especialistas
6,Cantabria,2011-01-01,0.9485617597292724,0.026395939086294413,0.27834179357021993,0.003214890016920474,0.010490693739424704,0.04754653130287648,0.04399323181049069,0.2917089678510998,0.09543147208121827,0.04365482233502538,0.003553299492385787,0.006598984771573603,0.026903553299492386,0.0,0.0006768189509306261,0.0016920473773265653,0.02927241962774958,0.03908629441624366,591000.0,21338.0,1234.407629112649,16.7,1010.61
7,Castilla y León,2011-01-01,1.0655253837072018,0.01668634395907123,0.30877607241243604,0.004643841007477371,0.03998425816607635,0.03486816214088941,0.049980322707595434,0.32617079889807166,0.12089728453364817,0.05454545454545455,0.0037386855568673754,0.012436048799685162,0.030735930735930738,3.935458480913026e-05,0.0018103109012199922,0.001338055883510429,0.01948051948051948,0.0393939393939394,2541000.0,21475.0,1360.0061578094037,17.6,4700.85
8,Castilla La Mancha,2011-01-01,0.8584403233475986,0.013456966238706609,0.23357108892058964,0.0028530670470756064,0.033951497860199714,0.03518782691393248,0.04103661436043747,0.25882073228720875,0.10551592962434618,0.04369947693770804,0.003281027104136947,0.008511650023775559,0.025059438896814078,0.0001426533523537803,0.0012363290537327628,0.0016642891107941035,0.016833095577746076,0.033618640038040895,2103000.0,18190.0,1340.6479243928334,29.4,3974.67
9,Cataluña,2011-01-01,0.8020788912579957,0.014538912579957356,0.22998400852878462,0.004251066098081024,0.029264392324093818,0.04276385927505331,0.05122601279317697,0.22397388059701492,0.08158315565031983,0.03885927505330491,0.0016391257995735607,0.0047174840085287845,0.02025586353944563,1.3326226012793176e-05,0.0015991471215351812,0.0019856076759061834,0.017217484008528787,0.03820628997867804,7504000.0,26507.0,1227.886485586928,14.2,13732.32
10,Valencia,2011-01-01,0.8154338264694123,0.012634946021591363,0.2296281487405038,0.003958416633346661,0.027129148340663736,0.03254698120751699,0.04558176729308277,0.2637145141943223,0.08308676529388244,0.041343462614954016,0.0029988004798080768,0.006717313074770092,0.02554978008796481,1.9992003198720512e-05,0.001599360255897641,0.0018592562974810074,0.012215113954418233,0.024850059976009593,5002000.0,19933.0,1103.233869269026,22.0,8203.279999999999
11,Extremadura,2011-01-01,0.9595648232094288,0.013508612873980053,0.270716228467815,0.00371713508612874,0.032910244786944695,0.026019945602901176,0.04641885766092475,0.30371713508612874,0.11169537624660017,0.05022665457842248,0.002085222121486854,0.00970081595648232,0.026835902085222123,9.066183136899366e-05,0.002447869446962829,0.0021758839528558476,0.032094288304623755,0.025203989120580236,1103000.0,16074.0,1426.192613729911,31.7,1819.95
12,Galicia,2011-01-01,1.0782749909779863,0.01465175027066041,0.3000360880548538,0.00245398773006135,0.018729700469144715,0.05694695055936485,0.05030674846625767,0.349548899314327,0.11761097076867556,0.05185853482497293,0.003536629375676651,0.007867195958137858,0.02930350054132082,0.0,0.0011187297004691447,0.0016600505232767953,0.033778419343197405,0.03886683507758932,2771000.0,20121.0,1279.0449583001791,16.1,4987.8
13,Madrid,2011-01-01,0.6493056639101263,0.012185988453736932,0.1925105320642846,0.002200031206116399,0.016086753003588704,0.013293805585894837,0.02981744421906694,0.1733499765954127,0.09215166172569823,0.030316742081447964,0.0019659853331252925,0.003947573724449992,0.019971914495241067,0.0,0.0014198782961460446,0.0017319394601341862,0.04244031830238727,0.015915119363395226,6409000.0,30966.0,1115.7512009090403,14.0,12689.82
14,Murcia,2011-01-01,0.6979466119096509,0.013141683778234088,0.1891854893908282,0.002327173169062286,0.019849418206707735,0.02128678986995209,0.036139630390143736,0.22026009582477757,0.0838466803559206,0.03648186173853525,0.003080082135523614,0.004996577686516085,0.02573579739904175,6.844626967830253e-05,0.0026009582477754963,0.0018480492813141684,0.007255304585900069,0.029842573579739903,1461000.0,18641.0,1386.8043203192997,25.8,2615.19
15,Navarra,2011-01-01,0.8084639498432602,0.011755485893416929,0.2427899686520376,0.0017241379310344827,0.017398119122257052,0.030564263322884016,0.0506269592476489,0.24247648902821317,0.09043887147335423,0.044200626959247646,0.0023510971786833853,0.009561128526645767,0.02225705329153605,0.0,0.0004702194357366771,0.0017241379310344827,0.006112852664576803,0.03401253918495298,638000.0,28097.0,1525.5507735067445,8.1,1499.3
16,Euskadi,2011-01-01,0.9080586080586082,0.015018315018315017,0.2866300366300366,0.002747252747252747,0.028021978021978023,0.04995421245421245,0.055311355311355316,0.25906593406593403,0.08072344322344323,0.04322344322344322,0.002335164835164835,0.009752747252747253,0.018086080586080588,0.0,0.0015567765567765569,0.0020604395604395605,0.02248168498168498,0.03108974358974359,2184000.0,29364.0,1606.0530243649953,13.8,4608.24
17,La Rioja,2011-01-01,0.8987538940809969,0.009968847352024923,0.26292834890965733,0.003738317757009346,0.024922118380062305,0.038317757009345796,0.07663551401869159,0.28255451713395635,0.0794392523364486,0.04205607476635514,0.0021806853582554517,0.012772585669781933,0.016510903426791276,0.0,0.0021806853582554517,0.0024922118380062306,0.009345794392523364,0.03271028037383178,321000.0,24630.0,1204.428761082758,20.6,529.65
0,NACIONAL,2010-01-01,0.8205124350328594,0.013936257033632576,0.23027361367638846,0.003262316910785619,0.027056397921051502,0.031830677376401356,0.04141789442034277,0.25584811648984146,0.0864782440616812,0.041014131695373914,0.002456939134916885,0.007145311627507409,0.022535544005841672,4.295348137966582e-05,0.0017847171513251149,0.0020853915209827754,0.023134745071088012,0.03020918345431897,46562000.0,23038.0,1290.0057052054924,20.7,83345.98
1,Andalucía,2010-01-01,0.7765719103830403,0.012346422548783426,0.20045772103107684,0.0025776921223801493,0.026427366899542278,0.023271500843170322,0.03526860997350036,0.26644182124789206,0.0773066730908215,0.04524211033485907,0.0020115634786798363,0.006624909660322814,0.021247892074198988,4.8181161165984094e-05,0.0023970127680077087,0.0026379185738376293,0.0242471693567815,0.02801734521801975,8302000.0,17434.0,1187.4528684949673,28.3,12951.12
2,Aragón,2010-01-01,0.9824274013402831,0.01496649292628444,0.2721518987341772,0.003499627699180938,0.030081906180193598,0.043261355174981385,0.04914370811615786,0.30476545048399106,0.09895755770662695,0.04973938942665674,0.0022338049143708115,0.016306775874906924,0.0308265078183172,0.0,0.001191362620997766,0.002680565897244974,0.027922561429635145,0.03469843633655994,1343000.0,25173.0,1419.1766418658908,14.2,2874.02
3,Asturias,2010-01-01,1.1826208178438662,0.01570631970260223,0.3420074349442379,0.005390334572490707,0.037267657992565054,0.06263940520446097,0.057527881040892195,0.39135687732342006,0.11263940520446097,0.055669144981412635,0.0034386617100371744,0.011059479553903346,0.027695167286245354,0.0,0.0013011152416356876,0.0022304832713754643,0.009200743494423793,0.0474907063197026,1076000.0,21125.0,1522.5664228436995,11.5,2334.92
4,Baleares,2010-01-01,0.7068077276908924,0.01030358785648574,0.19586016559337624,0.0034958601655933758,0.020331186752529897,0.032750689972401104,0.04075436982520699,0.22548298068077277,0.057681692732290714,0.03560257589696412,0.002759889604415823,0.008003679852805888,0.02373505059797608,0.0,0.002115915363385465,0.0015639374425023,0.017111315547378103,0.029254829806807728,1087000.0,24397.0,1085.5100473636367,22.7,2000.08
5,Canarias,2010-01-01,0.6235265465172918,0.011154408183146615,0.1945932781295665,0.003360935216755967,0.05528494885533366,0.024744276668290304,0.02839746712128592,0.16264003896736481,0.05387238188017536,0.025962006819288848,0.0014612761811982466,0.005455431076473454,0.016122747199220654,4.870920603994155e-05,0.0017535314174378957,0.0018509498295177789,0.009839259620068192,0.02698490014612762,2053000.0,19878.0,1396.955487894089,29.7,3510.63
6,Cantabria,2010-01-01,0.9280135823429542,0.01867572156196944,0.27215619694397286,0.001697792869269949,0.012903225806451613,0.0432937181663837,0.04125636672325976,0.29830220713073,0.09371816638370119,0.040067911714770796,0.005263157894736842,0.008488964346349746,0.023259762308998302,0.00016977928692699492,0.001867572156196944,0.0011884550084889642,0.030220713073005095,0.035483870967741936,589000.0,21772.0,1352.4238666921647,20.1,1001.3
7,Castilla y León,2010-01-01,1.0647151277013753,0.01913555992141454,0.31273084479371316,0.004243614931237721,0.03579567779960707,0.033438113948919455,0.04487229862475442,0.33163064833005895,0.11508840864440079,0.0555992141453831,0.004872298624754421,0.012888015717092338,0.03265225933202358,3.929273084479371e-05,0.0010609037328094303,0.0018467583497053044,0.02066797642436149,0.0381532416502947,2545000.0,21596.0,1381.2616450275223,19.5,4657.35
8,Castilla La Mancha,2010-01-01,0.8352631578947368,0.012822966507177033,0.21875598086124404,0.003157894736842105,0.02952153110047847,0.03325358851674641,0.04043062200956938,0.2619617224880383,0.1030622009569378,0.04406698564593301,0.0041148325358851675,0.008708133971291866,0.022870813397129187,0.0,0.0016267942583732056,0.0020095693779904307,0.015980861244019137,0.03291866028708134,2090000.0,18515.0,1400.1166005163757,28.3,3950.1
9,Cataluña,2010-01-01,0.7984485756319379,0.015233382372609336,0.23027952387321116,0.004346663100173866,0.03113548214524542,0.041768088805670726,0.050300922830012036,0.2285274842851411,0.07916276581516651,0.037916276581516646,0.0011903169720476126,0.004721144844188846,0.017894877624715796,5.3497392002139895e-05,0.0015647987160625919,0.0018590343720743612,0.016824929784673,0.035669386117426774,7477000.0,26976.0,1324.8906324144416,14.7,13682.91
10,Valencia,2010-01-01,0.8045108259823577,0.01319165998396151,0.21986768243785082,0.0034883720930232558,0.025060144346431435,0.033360064153969526,0.04416599839615076,0.2706495589414595,0.07794707297514034,0.03921411387329591,0.003207698476343224,0.007137129109863673,0.024478748997594224,4.0096230954290296e-05,0.002044907778668805,0.0019647153167602245,0.011367281475541299,0.027325581395348835,4988000.0,20285.0,1146.4284264451292,22.7,8230.2
11,Extremadura,2010-01-01,0.9832727272727273,0.017272727272727273,0.2748181818181818,0.0037272727272727275,0.026636363636363635,0.024727272727272726,0.040818181818181816,0.31281818181818183,0.11399999999999999,0.055,0.003363636363636364,0.011727272727272727,0.030545454545454546,0.0,0.002545454545454545,0.0016363636363636363,0.03709090909090909,0.026545454545454546,1100000.0,16480.0,1540.790760966806,35.7,1947.0
12,Galicia,2010-01-01,1.0735835438469867,0.015734391916275715,0.2927463009743775,0.0027787802237459404,0.02295200288704439,0.048321905449296286,0.04749188018765789,0.3549981955972573,0.12547816672681342,0.0468422952002887,0.0036088054853843374,0.007361963190184049,0.027426921688920965,3.6088054853843375e-05,0.001046553590761458,0.0014796102490075786,0.03616023096355106,0.03911945146156622,2771000.0,20481.0,1344.9492912502853,18.1,4987.8
13,Madrid,2010-01-01,0.6395363408521303,0.012719298245614035,0.1923245614035088,0.0020050125313283208,0.013110902255639097,0.013847117794486214,0.028289473684210524,0.17150689223057644,0.08634085213032582,0.03046679197994987,0.0017700501253132832,0.004213659147869674,0.020222431077694236,4.6992481203007515e-05,0.0017230576441102756,0.0022399749373433584,0.043515037593984965,0.01519423558897243,6384000.0,30879.0,1111.0373728621119,14.4,12065.76
14,Murcia,2010-01-01,0.6851648351648352,0.011469780219780219,0.1878434065934066,0.00260989010989011,0.020947802197802196,0.018956043956043955,0.03907967032967033,0.22190934065934065,0.0779532967032967,0.03482142857142857,0.0021291208791208794,0.004120879120879121,0.02651098901098901,0.0,0.002403846153846154,0.0020604395604395605,0.007623626373626373,0.024725274725274724,1456000.0,19164.0,1365.5089139900467,29.8,2533.44
15,Navarra,2010-01-01,0.7844094488188976,0.013385826771653543,0.2211023622047244,0.003307086614173228,0.025511811023622048,0.02409448818897638,0.0505511811023622,0.2377952755905512,0.09086614173228347,0.04409448818897638,0.003464566929133858,0.010866141732283466,0.016850393700787402,0.0,0.00047244094488188977,0.0009448818897637795,0.010393700787401575,0.030708661417322838,635000.0,28306.0,1558.8216990948004,10.7,1619.25
16,Euskadi,2010-01-01,0.8878037597432371,0.013480055020632738,0.2757909215955983,0.004034846400733608,0.03003209536909674,0.05043558000917011,0.05194864740944521,0.2603392939018799,0.07753324163227877,0.041127922971114166,0.002017423200366804,0.008803301237964236,0.018982118294360386,4.585052728106373e-05,0.001375515818431912,0.0019257221458046769,0.021045392022008252,0.02888583218707015,2181000.0,29655.0,1665.623246676489,11.7,4427.43
17,La Rioja,2010-01-01,0.8949843260188087,0.010344827586206896,0.254858934169279,0.0028213166144200625,0.023510971786833857,0.038871473354231974,0.064576802507837,0.3031347962382445,0.07241379310344827,0.041379310344827586,0.002507836990595611,0.010658307210031347,0.021003134796238245,0.0003134796238244514,0.0006269592476489028,0.0021943573667711595,0.010658307210031347,0.03510971786833855,319000.0,24938.0,1286.1985489666436,21.2,519.9699999999999
0,NACIONAL,2009-01-01,0.8301874177755731,0.014758341061530829,0.22673884443677617,0.0031660448163564605,0.02687687363857916,0.031177345957254084,0.0405029439040697,0.2589276856384929,0.09334656113183945,0.04217870468220933,0.002581577414971855,0.007464360428753208,0.023400263118165936,3.666400672892359e-05,0.001941035650354778,0.0019173118812948863,0.023909245799814523,0.03126361420838096,46367000.0,23062.0,1278.1725838626965,20.4,83924.27
1,Andalucía,2009-01-01,0.7851770984958758,0.013573508005822415,0.19889616690926737,0.002353226589034449,0.02509704027171276,0.022016011644832606,0.03526200873362446,0.2701965065502183,0.08282387190684133,0.046834061135371176,0.0023896166909267345,0.006149927219796215,0.021009218825812713,8.49102377486657e-05,0.002777777777777778,0.0026200873362445414,0.0230228044638525,0.03007035419699175,8244000.0,17573.0,1196.463717285802,28.8,11788.92
2,Aragón,2009-01-01,0.987202380952381,0.014211309523809524,0.26979166666666665,0.0037202380952380955,0.038318452380952384,0.03861607142857142,0.047619047619047616,0.2936011904761905,0.10312500000000001,0.05461309523809523,0.0026785714285714286,0.015178571428571427,0.034449404761904764,0.00014880952380952382,0.002232142857142857,0.001488095238095238,0.03154761904761905,0.03586309523809524,1344000.0,24965.0,1399.5652817005084,11.3,2956.8000000000006
3,Asturias,2009-01-01,1.1857806691449815,0.013661710037174722,0.3311338289962826,0.004553903345724907,0.036059479553903345,0.06254646840148699,0.05771375464684015,0.39869888475836435,0.11960966542750928,0.06031598513011152,0.002973977695167286,0.0120817843866171,0.028624535315985133,0.0,0.001858736059479554,0.0013011152416356876,0.012360594795539033,0.042286245353159856,1076000.0,20941.0,1448.5471253702171,13.0,2259.6
4,Baleares,2009-01-01,0.7230055658627087,0.010760667903525046,0.19387755102040816,0.0037105751391465673,0.021521335807050092,0.031632653061224494,0.04146567717996289,0.23775510204081635,0.06335807050092765,0.03840445269016698,0.001948051948051948,0.007513914656771799,0.02096474953617811,0.0,0.002319109461966605,0.0014842300556586272,0.017439703153988868,0.028849721706864565,1078000.0,24561.0,1175.0778887284057,18.1,1961.96
5,Canarias,2009-01-01,0.6340216322517207,0.014650934119960669,0.18136676499508356,0.002114060963618486,0.05019665683382498,0.02281219272369715,0.027138643067846607,0.1765486725663717,0.061209439528023595,0.029154375614552603,0.0029498525073746312,0.00408062930186824,0.014945919370698132,0.0,0.0018190757128810225,0.002064896755162242,0.014503441494591936,0.02846607669616519,2034000.0,19810.0,1446.5058269427984,30.4,3335.76
6,Cantabria,2009-01-01,0.9407849829351537,0.023378839590443685,0.26484641638225254,0.0013651877133105802,0.026962457337883956,0.03856655290102389,0.033959044368600685,0.281740614334471,0.1174061433447099,0.043003412969283276,0.005290102389078498,0.00938566552901024,0.02918088737201365,0.0,0.0013651877133105802,0.0005119453924914676,0.030204778156996587,0.03361774744027304,586000.0,21795.0,1357.3366333747106,13.9,1054.8
7,Castilla y León,2009-01-01,1.0658814291323124,0.020573223400078524,0.30424028268551234,0.00502552021986651,0.030231645072634473,0.03631723596387908,0.04711425206124853,0.3341970946211229,0.12186886533176286,0.05276796230859835,0.004161758932076953,0.01276010993325481,0.03137023949744798,0.0,0.0008244994110718492,0.001452689438555163,0.02426383981154299,0.03871221044365921,2547000.0,21509.0,1337.1976363639674,18.8,4559.13
8,Castilla La Mancha,2009-01-01,0.856433734939759,0.014795180722891566,0.22077108433734943,0.003710843373493976,0.03016867469879518,0.02906024096385542,0.03840963855421687,0.25975903614457835,0.11479518072289156,0.04168674698795181,0.002602409638554217,0.009975903614457831,0.022650602409638555,9.63855421686747e-05,0.0013975903614457832,0.0014457831325301205,0.032578313253012046,0.03253012048192771,2075000.0,18586.0,1380.436011366293,24.8,4150.0
9,Cataluña,2009-01-01,0.8091983348999597,0.014556197126359608,0.22246542231771183,0.003921042030347792,0.029219820061769843,0.04194977843426883,0.048959312474822075,0.23498052907210956,0.08359070766751713,0.03750503558479925,0.0017590976232039748,0.007694373573250973,0.02445279978514838,2.6856452262656103e-05,0.0018933798845172554,0.0016785282664160063,0.020921176312609105,0.03362427823284544,7447000.0,26874.0,1269.2090281345131,15.2,16159.99
10,Valencia,2009-01-01,0.8042736757624397,0.014345906902086676,0.21645264847512038,0.003290529695024077,0.02919341894060995,0.032223113964687,0.04390048154093098,0.2626605136436597,0.08414927768860353,0.03832263242375602,0.0031701444622792936,0.007564205457463884,0.023876404494382025,4.012841091492777e-05,0.0020064205457463883,0.0018459069020866775,0.014024879614767255,0.027207062600321026,4984000.0,20352.0,1136.202461323413,20.9,8173.759999999999
11,Extremadura,2009-01-01,0.9797629899726527,0.018413855970829535,0.26444849589790337,0.002552415679124886,0.026891522333637192,0.02561531449407475,0.039106654512306285,0.3111212397447584,0.1210574293527803,0.05104831358249772,0.003463992707383774,0.010209662716499543,0.0292616226071103,0.0,0.0020054694621695532,0.0018231540565177757,0.04649042844120328,0.026253418413855967,1097000.0,16251.0,1569.098887508304,30.9,1864.9
12,Galicia,2009-01-01,1.0899241603466956,0.01798483206933911,0.29277717587576746,0.0023835319609967496,0.025893824485373782,0.04785120982304081,0.045106536655832426,0.353882267966775,0.13152762730227519,0.04972914409534127,0.0038642109064644277,0.0069700252798844346,0.02712170458649332,0.0,0.0011917659804983748,0.0014084507042253522,0.03683640303358613,0.045395449620801734,2769000.0,20333.0,1361.2118803859144,20.6,5094.96
13,Madrid,2009-01-01,0.6494806421152031,0.012606232294617563,0.19209946490399749,0.002470884482215927,0.013282971356625749,0.013943972300912811,0.026880705067673902,0.1802486622599937,0.09617563739376771,0.03418319169027384,0.0019987409505823105,0.004217815549260308,0.01956248032735285,3.147623544224111e-05,0.0014951211835064525,0.0018885741265344666,0.03012275731822474,0.018271954674220964,6354000.0,31220.0,1125.6202355166897,15.9,12199.68
14,Murcia,2009-01-01,0.7134668508287293,0.014226519337016576,0.18425414364640885,0.0021408839779005527,0.022030386740331493,0.019958563535911602,0.03639502762430939,0.23535911602209944,0.08604972375690607,0.036602209944751385,0.0023480662983425414,0.005110497237569061,0.026864640883977903,0.0,0.002209944751381215,0.0028314917127071825,0.010013812154696131,0.02707182320441989,1448000.0,19103.0,1285.6749280567428,29.1,2360.24
15,Navarra,2009-01-01,0.8169841269841269,0.009682539682539683,0.23793650793650792,0.0034920634920634916,0.023333333333333334,0.027777777777777776,0.04920634920634921,0.24095238095238092,0.09507936507936507,0.04317460317460317,0.00492063492063492,0.01,0.02142857142857143,0.0,0.0009523809523809523,0.002380952380952381,0.00873015873015873,0.037936507936507935,630000.0,28402.0,1445.8323773295285,7.8,1505.7
16,Euskadi,2009-01-01,0.9009646302250804,0.015296279283417546,0.2732200275608636,0.004180064308681672,0.025539733578318787,0.04970142397795131,0.05117133670188333,0.26632981166743225,0.08451998162609095,0.043040881947634356,0.0012861736334405145,0.007808911345888838,0.01933853927423059,0.0,0.0017455213596692695,0.0013780431786862655,0.02563160312356454,0.030776297657326594,2177000.0,29364.0,1631.2361572920959,10.0,3722.67
17,La Rioja,2009-01-01,0.8605015673981191,0.012852664576802508,0.24451410658307213,0.003761755485893417,0.02445141065830721,0.03072100313479624,0.05768025078369906,0.2755485893416928,0.0871473354231975,0.04608150470219436,0.0009404388714733542,0.006896551724137931,0.01692789968652038,0.0,0.003134796238244514,0.002507836990595611,0.012539184952978056,0.034796238244514104,319000.0,24682.0,1256.9110871827656,17.2,545.49
0,NACIONAL,2008-01-01,0.8401452710784421,0.01677141552312811,0.22628797599112715,0.0029184698692995238,0.02682948046017006,0.02835830633060044,0.03804884413805101,0.2670399930409064,0.09612248004697388,0.04235478328947655,0.002633581975947633,0.007402735793662876,0.02300632842572255,5.219320183546093e-05,0.0020529326055281297,0.002009438270665246,0.02500706782941522,0.033249244285931755,45983000.0,24129.0,1241.554904659612,20.8,80930.08
1,Andalucía,2008-01-01,0.8029260528893242,0.015340352595494613,0.2007713026444662,0.002093535749265426,0.025073457394711066,0.019955925563173358,0.0330435847208619,0.280411361410382,0.08517384916748286,0.047318805093046035,0.002607737512242899,0.006439764936336924,0.021253672869735552,0.0001224289911851126,0.0027179236043095006,0.0027546523016650343,0.02566111655239961,0.03218658178256611,8168000.0,18513.0,1178.2188924979116,29.5,11680.24
2,Aragón,2008-01-01,1.0028443113772454,0.017964071856287425,0.2603293413173653,0.0037425149700598802,0.033832335329341316,0.038473053892215565,0.045134730538922155,0.31983532934131736,0.09887724550898204,0.05494011976047904,0.003218562874251497,0.01781437125748503,0.03293413173652695,7.48502994011976e-05,0.0013473053892215567,0.0012724550898203593,0.0377245508982036,0.03532934131736527,1336000.0,26296.0,1317.9344447807518,15.4,2912.48
3,Asturias,2008-01-01,1.1863128491620112,0.018156424581005588,0.336219739292365,0.0036312849162011174,0.03603351955307262,0.05884543761638734,0.05232774674115456,0.39683426443202985,0.1277467411545624,0.054096834264432035,0.004003724394785847,0.011359404096834265,0.026350093109869646,0.0,0.0016759776536312849,0.002420856610800745,0.013873370577281193,0.04273743016759777,1074000.0,22201.0,1277.5747888601684,13.1,2233.92
4,Baleares,2008-01-01,0.7084200567644275,0.014096499526963102,0.19214758751182592,0.002270577105014191,0.023178807947019868,0.026868495742667926,0.033301797540208136,0.23103122043519395,0.06584673604541154,0.03632923368022706,0.0013245033112582781,0.006338694418164616,0.023841059602649005,0.0001892147587511826,0.002554399243140965,0.001892147587511826,0.017123935666982025,0.03008514664143803,1057000.0,26077.0,1148.0989286788663,14.4,1966.02
5,Canarias,2008-01-01,0.6697512437810945,0.016666666666666666,0.1890547263681592,0.002437810945273632,0.0545273631840796,0.02064676616915423,0.023781094527363184,0.19119402985074627,0.06293532338308458,0.030597014925373138,0.002238805970149254,0.005074626865671642,0.015074626865671641,4.9751243781094526e-05,0.0020895522388059704,0.001990049751243781,0.013930348258706468,0.03746268656716418,2010000.0,21049.0,1407.429070956434,27.9,3256.2
6,Cantabria,2008-01-01,0.9504302925989673,0.023407917383821,0.26592082616179,0.004647160068846816,0.03098106712564544,0.04061962134251291,0.041135972461273665,0.27555938037865746,0.12960413080895009,0.039586919104991396,0.005335628227194493,0.008950086058519793,0.01876075731497418,0.0,0.002237521514629948,0.0010327022375215145,0.02874354561101549,0.03390705679862307,581000.0,22818.0,1307.5058387826998,11.2,1051.61
7,Castilla y León,2008-01-01,1.075883739198743,0.025648075412411625,0.30066771406127263,0.0036135113904163397,0.03342498036135114,0.03087195600942655,0.04638648860958366,0.3362529457973292,0.1197172034564022,0.05542026708562451,0.004516889238020424,0.01225451688923802,0.03342498036135114,3.927729772191673e-05,0.0012568735271013354,0.0018067556952081698,0.030950510604870383,0.03963079340141398,2546000.0,22242.0,1311.491219647914,23.6,4251.82
8,Castilla La Mancha,2008-01-01,0.8861951219512195,0.018585365853658536,0.22229268292682924,0.003121951219512195,0.034,0.02682926829268293,0.03663414634146341,0.2796585365853658,0.11751219512195121,0.043512195121951217,0.003024390243902439,0.01024390243902439,0.023951219512195122,0.0,0.0017073170731707317,0.0023414634146341463,0.02917073170731707,0.03360975609756098,2050000.0,19471.0,1296.4608233024348,29.5,3608.0
9,Cataluña,2008-01-01,0.814829876643622,0.01602277348515657,0.22427816185441235,0.003646468754236139,0.02827707740273824,0.040639826487732136,0.04743120509692287,0.24120916361664632,0.08362477972075369,0.03788803036464688,0.0017757896163752202,0.007658939948488546,0.022244814965433103,4.06669377795852e-05,0.0018571234919343908,0.002101125118611902,0.021811034295784192,0.03432289548596991,7377000.0,28157.0,1252.831695846215,13.4,15713.01
10,Valencia,2008-01-01,0.807803992740472,0.016878402903811252,0.2141359144988909,0.0032062915910465815,0.027424884049203468,0.027646702964307317,0.0402500504133898,0.2670094777172817,0.08487598306110103,0.04135914498890905,0.003246622302883646,0.006553740673522887,0.023089332526719096,4.0330711837063925e-05,0.002500504133897963,0.0018148820326678767,0.018451300665456746,0.029320427505545473,4959000.0,21677.0,1107.0436326537758,22.3,7884.81
11,Extremadura,2008-01-01,0.9570119156736938,0.02007332722273144,0.25499541704857925,0.001924839596700275,0.02914757103574702,0.023281393217231897,0.035288725939505036,0.3160403299725023,0.10889092575618699,0.046012832263978,0.002016498625114574,0.008890925756186985,0.027222731439046747,9.165902841429881e-05,0.0026581118240146654,0.001924839596700275,0.052887259395050415,0.025664527956003665,1091000.0,16720.0,1468.2844057902662,37.9,1843.79
12,Galicia,2008-01-01,1.0735144927536233,0.0191304347826087,0.28554347826086957,0.002644927536231884,0.02489130434782609,0.04152173913043478,0.04072463768115942,0.3657608695652174,0.13369565217391305,0.04778985507246377,0.003369565217391304,0.0067028985507246374,0.024275362318840577,0.0,0.0015217391304347826,0.0014130434782608696,0.03119565217391304,0.043333333333333335,2760000.0,21145.0,1320.9826152274352,21.2,4885.2
13,Madrid,2008-01-01,0.656851822377845,0.013114754098360657,0.190705077192424,0.002132739137354767,0.01231895591278052,0.01273277096928219,0.024574247970714627,0.1866783383733885,0.10590482253700462,0.03181601145949387,0.0019099156453923284,0.004042654782747095,0.020276937768581887,0.0,0.0014801846251790546,0.00151201655260226,0.0267547349992042,0.020897660353334395,6283000.0,32025.0,1116.8659574080343,15.0,11937.7
14,Murcia,2008-01-01,0.7266946191474494,0.013626834381551363,0.1870020964360587,0.002236198462613557,0.02215234102026555,0.014675052410901467,0.033193570929419984,0.24185883997204752,0.08902865129280223,0.03612858141160028,0.003004891684136967,0.0068483577917540185,0.028441649196366176,0.0001397624039133473,0.003074772886093641,0.0016771488469601676,0.012299091544374564,0.031306778476589796,1431000.0,20327.0,1243.7131499493626,26.0,2232.36
15,Navarra,2008-01-01,0.8508038585209003,0.013022508038585208,0.23038585209003212,0.003697749196141479,0.023633440514469452,0.027813504823151126,0.04967845659163987,0.25594855305466235,0.10868167202572347,0.04742765273311897,0.004340836012861737,0.007556270096463022,0.021543408360128618,0.0,0.0004823151125401929,0.0022508038585209006,0.017041800643086816,0.03729903536977492,622000.0,29772.0,1415.9759570022716,5.9,1411.94
16,Euskadi,2008-01-01,0.8971837488457988,0.017636195752539243,0.26823638042474607,0.004247460757156048,0.025023084025854108,0.04298245614035088,0.04843028624192059,0.2625115420129271,0.0896583564173592,0.04515235457063712,0.0016620498614958448,0.0075253924284395205,0.020683287165281627,0.0,0.0015235457063711912,0.0016620498614958448,0.027562326869806093,0.032686980609418284,2166000.0,30819.0,1513.3015786247547,10.4,3530.58
17,La Rioja,2008-01-01,0.8993710691823898,0.010377358490566037,0.24276729559748428,0.002515723270440252,0.026100628930817608,0.025157232704402514,0.059119496855345906,0.2952830188679245,0.1018867924528302,0.04874213836477987,0.00220125786163522,0.006603773584905661,0.015723270440251572,0.0003144654088050315,0.004088050314465409,0.0018867924528301887,0.017924528301886792,0.038679245283018866,318000.0,25898.0,1265.3030946124493,21.4,559.68
