ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta
4,Baleares,2012-01-01,0.7307971014492753,0.011865942028985508,0.19737318840579712,0.0023550724637681156,0.02246376811594203,0.03197463768115942,0.03858695652173913,0.22164855072463766,0.08088768115942029,0.03414855072463768,0.0026268115942028984,0.006793478260869565,0.027355072463768115,9.057971014492754e-05,0.0017210144927536234,0.0008152173913043478,0.020380434782608696,0.029710144927536233,1104000,23525
5,Canarias,2012-01-01,0.6730879541108987,0.012762906309751434,0.20492351816443596,0.0028680688336520078,0.0628585086042065,0.026434034416826003,0.03078393881453155,0.16577437858508604,0.070697896749522,0.02954110898661568,0.002915869980879541,0.004923518164435947,0.019263862332695985,4.780114722753347e-05,0.00124282982791587,0.0018164435946462713,0.008891013384321224,0.027342256214149138,2092000,18733
6,Cantabria,2012-01-01,0.9834179357021997,0.021658206429780034,0.2917089678510998,0.005245346869712352,0.016243654822335026,0.05888324873096446,0.049915397631133666,0.28697123519458545,0.10321489001692047,0.03840947546531303,0.0038917089678510994,0.005752961082910322,0.028087986463620977,0.0,0.0016920473773265653,0.0015228426395939086,0.02233502538071066,0.047884940778341795,591000,20585
7,Castilla y León,2012-01-01,1.1182825484764543,0.017372378314206568,0.319192718638702,0.00407597942223981,0.04333201424614167,0.04170953700039572,0.05464978235061338,0.3376335575781559,0.13929560743965178,0.054372774040364065,0.004194697269489513,0.013533834586466165,0.029362880886426593,3.9572615749901066e-05,0.001266323703996834,0.001701622477245746,0.020459042342698852,0.03609022556390978,2527000,20922
8,Castilla La Mancha,2012-01-01,0.9076226774654597,0.010433539780848024,0.23292043830395426,0.0033825631252977608,0.036303001429252024,0.03801810385898047,0.0474511672224869,0.268747022391615,0.12701286326822298,0.046688899475940925,0.0037160552644116243,0.008384945212005718,0.027632205812291567,0.0,0.0016198189614101952,0.0015245354930919486,0.01619818961410195,0.03758932825154836,2099000,17572
9,Cataluña,2012-01-01,0.8401414087513339,0.015181430096051227,0.23014941302027747,0.004148879402347919,0.02544023479188901,0.05054695837780149,0.05884471718249733,0.24058164354322306,0.09152881536819638,0.04072838847385272,0.001907684098185699,0.010285485592315902,0.021371398078975454,0.0,0.001574172892209178,0.0018943436499466381,0.013113660618996797,0.032844183564567773,7496000,25806
10,Valencia,2012-01-01,0.8462292458491699,0.01320264052810562,0.2285257051410282,0.004060812162432486,0.028345669133826763,0.037067413482696536,0.05219043808761752,0.2722144428885777,0.08953790758151631,0.0389877975595119,0.0031406281256251252,0.006721344268853771,0.029065813162632525,6.00120024004801e-05,0.0014002800560112022,0.0016203240648129625,0.012862572514502901,0.027225445089017804,4999000,19038
11,Extremadura,2012-01-01,1.0296733212341198,0.017876588021778585,0.29010889292196007,0.003901996370235935,0.028947368421052635,0.02931034482758621,0.04337568058076225,0.3176043557168784,0.13829401088929222,0.051905626134301275,0.002631578947368421,0.010163339382940109,0.02967332123411978,0.0,0.0008166969147005445,0.0013611615245009074,0.035208711433756805,0.02849364791288566,1102000,15485
12,Galicia,2012-01-01,1.116491862567812,0.014755877034358048,0.3053164556962025,0.002603978300180832,0.018010849909584088,0.06401446654611212,0.05088607594936708,0.3720433996383363,0.1278119349005425,0.0549005424954792,0.005063291139240506,0.006329113924050634,0.03312839059674503,3.616636528028933e-05,0.000976491862567812,0.0013743218806509946,0.02054249547920434,0.03869801084990958,2765000,19514
13,Madrid,2012-01-01,0.6660286336756925,0.012496109554933086,0.19789915966386554,0.0021786492374727667,0.015966386554621848,0.015157173980703391,0.03415810768751945,0.1700746965452848,0.10004668534080298,0.030781201369436663,0.0018985371926548396,0.003548085901027078,0.021055088702147527,1.556178026766262e-05,0.0025210084033613447,0.0016339869281045754,0.0424214130096483,0.014176781823840648,6426000,30349
14,Murcia,2012-01-01,0.731006160164271,0.012594113620807666,0.18193018480492815,0.0020533880903490756,0.023545516769336073,0.0216290212183436,0.04140999315537303,0.23319644079397672,0.09863107460643394,0.03737166324435318,0.0019849418206707736,0.004654346338124572,0.03169062286105407,0.0,0.003696098562628337,0.0022587268993839835,0.008624229979466118,0.02573579739904175,1461000,18141
15,Navarra,2012-01-01,0.8413145539906103,0.009702660406885758,0.24366197183098592,0.003129890453834116,0.020657276995305163,0.032550860719874807,0.05805946791862285,0.24350547730829422,0.1,0.04663536776212833,0.002503912363067293,0.012050078247261347,0.024100156494522695,0.0,0.000782472613458529,0.0018779342723004694,0.008607198748043818,0.033489827856025035,639000,27030
16,Euskadi,2012-01-01,0.9303211009174311,0.015229357798165137,0.2820183486238532,0.0037155963302752297,0.02944954128440367,0.055091743119266054,0.05559633027522935,0.2631192660550459,0.08798165137614679,0.04385321100917431,0.002706422018348624,0.009036697247706421,0.020596330275229356,0.0,0.001238532110091743,0.0018348623853211008,0.02610091743119266,0.03275229357798165,2180000,28697
17,La Rioja,2012-01-01,0.9446875,0.012187499999999999,0.27718750000000003,0.0034375,0.024374999999999997,0.0459375,0.0659375,0.29750000000000004,0.088125,0.0434375,0.0028125,0.01125,0.02375,0.0,0.001875,0.0028125,0.010937500000000001,0.033125,320000,23857
18,Ceuta,2012-01-01,0.5797619047619048,0.015476190476190475,0.1357142857142857,0.005952380952380952,0.04285714285714286,0.004761904761904762,0.03095238095238095,0.19166666666666665,0.06071428571428571,0.034523809523809526,0.004761904761904762,0.0035714285714285718,0.013095238095238096,0.0,0.0035714285714285718,0.0011904761904761906,0.013095238095238096,0.017857142857142856,84000,18116
19,Melilla,2012-01-01,0.574390243902439,0.01951219512195122,0.15121951219512195,0.0024390243902439024,0.023170731707317073,0.0036585365853658534,0.020731707317073172,0.1548780487804878,0.07560975609756097,0.020731707317073172,0.0036585365853658534,0.012195121951219513,0.020731707317073172,0.0,0.0036585365853658534,0.0024390243902439024,0.03902439024390244,0.020731707317073172,82000,16573
0,NACIONAL,2011-01-01,0.8300047072920232,0.013689661074974324,0.23395455323519343,0.003269428277986991,0.02736434440260185,0.03268572406710031,0.043337042108866825,0.2531817014720986,0.09038642588154741,0.04188634029441972,0.00250128380691544,0.007247090037658337,0.02355999657651489,2.9955494693598084e-05,0.001782351934269086,0.001968503937007874,0.022706264977747345,0.030454039712427248,46736000,22761
1,Andalucía,2011-01-01,0.7866618773946361,0.013362068965517242,0.2038074712643678,0.0028855363984674333,0.020833333333333336,0.023491379310344826,0.03891283524904214,0.26704980842911874,0.08376436781609195,0.04420498084291188,0.002334770114942529,0.007435344827586207,0.023311781609195403,4.7892720306513405e-05,0.0022988505747126436,0.0022150383141762453,0.022976532567049807,0.027729885057471263,8352000,17167
2,Aragón,2011-01-01,1.008407738095238,0.012797619047619047,0.28132440476190473,0.004166666666666667,0.037723214285714284,0.045312500000000006,0.05275297619047619,0.3148809523809524,0.10066964285714286,0.05148809523809524,0.002976190476190476,0.018154761904761906,0.03005952380952381,7.440476190476191e-05,0.0027529761904761902,0.002306547619047619,0.023214285714285715,0.027752976190476192,1344000,24819
3,Asturias,2011-01-01,1.1793488372093022,0.014790697674418605,0.34744186046511627,0.003255813953488372,0.042697674418604656,0.060093023255813956,0.05488372093023256,0.37609302325581395,0.11665116279069768,0.05711627906976744,0.004093023255813954,0.011627906976744186,0.030325581395348838,0.0,0.0021395348837209304,0.002697674418604651,0.010790697674418604,0.044651162790697675,1075000,20812
4,Baleares,2011-01-01,0.7002739726027397,0.01050228310502283,0.18986301369863012,0.003013698630136986,0.02182648401826484,0.032237442922374425,0.03598173515981735,0.21305936073059362,0.06821917808219179,0.040273972602739724,0.002465753424657534,0.007488584474885844,0.025296803652968037,9.132420091324201e-05,0.0021917808219178085,0.0010958904109589042,0.017442922374429223,0.029223744292237445,1095000,24098
